clinic,status,day,population
71401,6,2011-02-28,1
71401,6,2011-03-31,1
71401,6,2011-04-30,1
71401,6,2011-05-31,1
71401,6,2011-06-30,2
71401,6,2011-07-31,1
71401,6,2011-08-31,1
71401,6,2011-09-30,1
71401,6,2011-10-31,2
71401,6,2011-11-30,6
71401,6,2011-12-31,3
71401,6,2012-01-31,3
71401,7,2007-03-31,9
71401,7,2007-04-30,16
71401,7,2007-06-30,18
71401,7,2007-07-31,22
71401,7,2007-09-30,19
71401,7,2007-10-31,17
71401,7,2007-12-31,21
71401,7,2008-01-31,21
71401,7,2008-03-31,28
71401,7,2008-04-30,32
71401,7,2008-06-30,42
71401,7,2008-07-31,42
71401,7,2008-09-30,35
71401,7,2008-10-31,32
71401,7,2008-12-31,33
71401,7,2009-01-31,39
71401,7,2009-03-31,31
71401,7,2009-04-30,39
71401,7,2009-05-31,39
71401,7,2009-06-30,36
71401,7,2009-07-31,38
71401,7,2009-08-31,46
71401,7,2009-09-30,43
71401,7,2009-10-31,52
71401,7,2009-11-30,48
71401,7,2009-12-31,54
71401,7,2010-01-31,57
71401,7,2010-02-28,58
71401,7,2010-03-31,58
71401,7,2010-04-30,56
71401,7,2010-05-31,56
71401,7,2010-06-30,65
71401,7,2010-07-31,69
71401,7,2010-08-31,73
71401,7,2010-09-30,80
71401,7,2010-10-31,77
71401,7,2010-11-30,72
71401,7,2010-12-31,62
71401,7,2011-01-31,68
71401,7,2011-02-28,67
71401,7,2011-03-31,66
71401,7,2011-04-30,72
71401,7,2011-05-31,67
71401,7,2011-06-30,74
71401,7,2011-07-31,73
71401,7,2011-08-31,77
71401,7,2011-09-30,70
71401,7,2011-10-31,68
71401,7,2011-11-30,78
71401,7,2011-12-31,68
71401,7,2012-01-31,59
71401,8,2009-01-31,1
71401,8,2009-03-31,1
71401,8,2009-04-30,1
71401,8,2009-05-31,1
71401,8,2009-06-30,1
71401,8,2009-07-31,1
71401,8,2009-08-31,1
71401,8,2009-09-30,1
71401,8,2009-10-31,1
71401,8,2009-11-30,1
71401,8,2009-12-31,1
71401,8,2010-01-31,1
71401,8,2010-02-28,1
71401,8,2010-03-31,1
71401,8,2010-04-30,1
71401,8,2010-05-31,1
71401,8,2010-06-30,1
71401,8,2010-07-31,1
71401,8,2010-08-31,1
71401,8,2010-09-30,1
71401,8,2010-10-31,1
71401,8,2010-11-30,1
71401,8,2010-12-31,1
71401,8,2011-01-31,1
71401,8,2011-02-28,1
71401,8,2011-06-30,1
71401,8,2011-07-31,1
71401,8,2011-08-31,2
71401,8,2011-09-30,2
71401,8,2011-10-31,2
71401,8,2011-11-30,2
71401,8,2011-12-31,2
71401,8,2012-01-31,3
71401,9,2007-06-30,3
71401,9,2007-07-31,3
71401,9,2007-09-30,5
71401,9,2007-10-31,7
71401,9,2007-12-31,9
71401,9,2008-01-31,10
71401,9,2008-03-31,14
71401,9,2008-04-30,14
71401,9,2008-06-30,16
71401,9,2008-07-31,20
71401,9,2008-09-30,20
71401,9,2008-10-31,24
71401,9,2008-12-31,27
71401,9,2009-01-31,28
71401,9,2009-03-31,30
71401,9,2009-04-30,35
71401,9,2009-05-31,39
71401,9,2009-06-30,42
71401,9,2009-07-31,49
71401,9,2009-08-31,49
71401,9,2009-09-30,60
71401,9,2009-10-31,61
71401,9,2009-11-30,65
71401,9,2009-12-31,65
71401,9,2010-01-31,67
71401,9,2010-02-28,68
71401,9,2010-03-31,83
71401,9,2010-04-30,91
71401,9,2010-05-31,93
71401,9,2010-06-30,94
71401,9,2010-07-31,95
71401,9,2010-08-31,103
71401,9,2010-09-30,103
71401,9,2010-10-31,105
71401,9,2010-11-30,105
71401,9,2010-12-31,105
71401,9,2011-01-31,107
71401,9,2011-02-28,107
71401,9,2011-03-31,119
71401,9,2011-04-30,124
71401,9,2011-05-31,127
71401,9,2011-06-30,128
71401,9,2011-07-31,144
71401,9,2011-08-31,147
71401,9,2011-09-30,151
71401,9,2011-10-31,151
71401,9,2011-11-30,149
71401,9,2011-12-31,149
71401,9,2012-01-31,149
71401,10,2006-01-31,5
71401,10,2006-03-31,5
71401,10,2006-04-30,5
71401,10,2006-06-30,5
71401,10,2006-07-31,5
71401,10,2006-09-30,5
71401,10,2006-10-31,5
71401,10,2006-12-31,5
71401,10,2007-01-31,5
71401,10,2007-03-31,5
71401,10,2007-04-30,4
71401,10,2007-06-30,4
71401,10,2007-07-31,4
71401,10,2007-09-30,6
71401,10,2007-10-31,8
71401,10,2007-12-31,9
71401,10,2008-01-31,7
71401,10,2008-03-31,12
71401,10,2008-04-30,14
71401,10,2008-06-30,15
71401,10,2008-07-31,16
71401,10,2008-09-30,20
71401,10,2008-10-31,18
71401,10,2008-12-31,26
71401,10,2009-01-31,26
71401,10,2009-03-31,28
71401,10,2009-04-30,26
71401,10,2009-05-31,25
71401,10,2009-06-30,28
71401,10,2009-07-31,29
71401,10,2009-08-31,30
71401,10,2009-09-30,25
71401,10,2009-10-31,28
71401,10,2009-11-30,27
71401,10,2009-12-31,29
71401,10,2010-01-31,30
71401,10,2010-02-28,28
71401,10,2010-03-31,26
71401,10,2010-04-30,24
71401,10,2010-05-31,23
71401,10,2010-06-30,24
71401,10,2010-07-31,24
71401,10,2010-08-31,22
71401,10,2010-09-30,23
71401,10,2010-10-31,23
71401,10,2010-11-30,20
71401,10,2010-12-31,21
71401,10,2011-01-31,20
71401,10,2011-02-28,22
71401,10,2011-03-31,13
71401,10,2011-04-30,20
71401,10,2011-05-31,22
71401,10,2011-06-30,25
71401,10,2011-07-31,19
71401,10,2011-08-31,21
71401,10,2011-09-30,23
71401,10,2011-10-31,28
71401,10,2011-11-30,30
71401,10,2011-12-31,30
71401,10,2012-01-31,33
72101,1,2007-12-31,1
72101,1,2008-01-31,1
72101,1,2008-03-31,2
72101,1,2008-04-30,2
72101,1,2008-06-30,2
72101,1,2008-07-31,3
72101,1,2008-09-30,4
72101,1,2008-10-31,4
72101,1,2008-12-31,4
72101,1,2009-01-31,4
72101,1,2009-03-31,4
72101,1,2009-04-30,4
72101,1,2009-05-31,5
72101,1,2009-06-30,6
72101,1,2009-07-31,6
72101,1,2009-08-31,6
72101,1,2009-09-30,6
72101,1,2009-10-31,6
72101,1,2009-11-30,7
72101,1,2009-12-31,7
72101,1,2010-01-31,7
72101,1,2010-02-28,7
72101,1,2010-03-31,8
72101,1,2010-04-30,9
72101,1,2010-05-31,9
72101,1,2010-06-30,10
72101,1,2010-07-31,10
72101,1,2010-08-31,11
72101,1,2010-09-30,11
72101,1,2010-10-31,11
72101,1,2010-11-30,11
72101,1,2010-12-31,11
72101,1,2011-01-31,11
72101,1,2011-02-28,11
72101,1,2011-03-31,11
72101,1,2011-04-30,11
72101,1,2011-05-31,11
72101,1,2011-06-30,11
72101,1,2011-07-31,11
72101,1,2011-08-31,11
72101,1,2011-09-30,11
72101,1,2011-10-31,11
72101,1,2011-11-30,11
72101,1,2011-12-31,11
72101,1,2012-01-31,11
72101,2,2007-09-30,1
72101,2,2007-10-31,2
72101,2,2007-12-31,6
72101,2,2008-01-31,4
72101,2,2008-04-30,5
72101,2,2008-06-30,2
72101,2,2008-09-30,3
72101,2,2008-10-31,1
72101,2,2009-01-31,2
72101,2,2009-03-31,1
72101,2,2009-04-30,1
72101,2,2009-05-31,1
72101,2,2009-06-30,3
72101,2,2009-07-31,3
72101,2,2009-08-31,5
72101,2,2009-10-31,2
72101,2,2009-12-31,3
72101,2,2010-01-31,2
72101,2,2010-02-28,3
72101,2,2010-03-31,2
72101,2,2010-04-30,2
72101,2,2010-06-30,1
72101,2,2010-07-31,1
72101,2,2010-08-31,3
72101,2,2010-09-30,4
72101,2,2011-01-31,2
72101,2,2011-02-28,1
72101,2,2011-03-31,1
72101,2,2011-05-31,6
72101,2,2011-06-30,11
72101,2,2011-07-31,15
72101,2,2011-08-31,8
72101,2,2011-09-30,10
72101,2,2011-10-31,7
72101,2,2011-11-30,6
72101,2,2011-12-31,3
72101,2,2012-01-31,3
72101,3,2006-03-31,2
72101,3,2006-04-30,9
72101,3,2006-06-30,5
72101,3,2006-07-31,4
72101,3,2006-09-30,6
72101,3,2006-10-31,5
72101,3,2006-12-31,5
72101,3,2007-01-31,3
72101,3,2007-03-31,10
72101,3,2007-04-30,20
72101,3,2007-06-30,5
72101,3,2007-07-31,10
72101,3,2007-09-30,5
72101,3,2007-10-31,4
72101,3,2007-12-31,8
72101,3,2008-01-31,11
72101,3,2008-03-31,11
72101,3,2008-04-30,12
72101,3,2008-06-30,12
72101,3,2008-07-31,20
72101,3,2008-09-30,7
72101,3,2008-10-31,19
72101,3,2008-12-31,10
72101,3,2009-01-31,8
72101,3,2009-03-31,12
72101,3,2009-04-30,8
72101,3,2009-05-31,8
72101,3,2009-06-30,9
72101,3,2009-07-31,9
72101,3,2009-08-31,5
72101,3,2009-09-30,8
72101,3,2009-10-31,15
72101,3,2009-11-30,10
72101,3,2009-12-31,5
72101,3,2010-01-31,6
72101,3,2010-02-28,12
72101,3,2010-03-31,9
72101,3,2010-04-30,5
72101,3,2010-05-31,15
72101,3,2010-06-30,5
72101,3,2010-07-31,19
72101,3,2010-08-31,9
72101,3,2010-09-30,14
72101,3,2010-10-31,11
72101,3,2010-11-30,8
72101,3,2010-12-31,3
72101,3,2011-01-31,4
72101,3,2011-02-28,10
72101,3,2011-03-31,9
72101,3,2011-04-30,6
72101,3,2011-05-31,9
72101,3,2011-06-30,11
72101,3,2011-07-31,7
72101,3,2011-08-31,13
72101,3,2011-09-30,5
72101,3,2011-10-31,9
72101,3,2011-11-30,14
72101,3,2011-12-31,7
72101,3,2012-01-31,5
72101,4,2008-01-31,1
72101,4,2008-03-31,1
72101,4,2008-04-30,1
72101,4,2008-06-30,2
72101,4,2008-07-31,2
72101,4,2008-09-30,2
72101,4,2008-10-31,3
72101,4,2008-12-31,4
72101,4,2009-01-31,2
72101,4,2009-03-31,3
72101,4,2009-04-30,2
72101,4,2009-05-31,1
72101,4,2009-06-30,3
72101,4,2009-07-31,1
72101,4,2009-08-31,4
72101,4,2009-09-30,1
72101,4,2009-10-31,3
72101,4,2009-12-31,2
72101,4,2010-01-31,4
72101,4,2010-02-28,5
72101,4,2010-03-31,4
72101,4,2010-04-30,3
72101,4,2010-05-31,5
72101,4,2010-06-30,6
72101,4,2010-07-31,5
72101,4,2010-08-31,3
72101,4,2010-09-30,6
72101,4,2010-10-31,5
72101,4,2010-11-30,1
72101,4,2010-12-31,4
72101,4,2011-01-31,3
72101,4,2011-02-28,4
72101,4,2011-03-31,5
72101,4,2011-04-30,11
72101,4,2011-05-31,6
72101,4,2011-06-30,6
72101,4,2011-07-31,5
72101,4,2011-08-31,8
72101,4,2011-09-30,11
72101,4,2011-10-31,16
72101,4,2011-11-30,19
72101,4,2011-12-31,15
72101,4,2012-01-31,9
72101,5,2006-06-30,2
72101,5,2006-07-31,3
72101,5,2006-09-30,1
72101,5,2006-10-31,8
72101,5,2006-12-31,11
72101,5,2007-01-31,10
72101,5,2007-03-31,6
72101,5,2007-04-30,12
72101,5,2007-06-30,25
72101,5,2007-07-31,33
72101,5,2007-09-30,26
72101,5,2007-10-31,14
72101,5,2007-12-31,5
72101,5,2008-01-31,12
72101,5,2008-03-31,21
72101,5,2008-04-30,28
72101,5,2008-06-30,33
72101,5,2008-07-31,33
72101,5,2008-09-30,56
72101,5,2008-10-31,46
72101,5,2008-12-31,37
72101,5,2009-01-31,39
72101,5,2009-03-31,38
72101,5,2009-04-30,34
72101,5,2009-05-31,40
72101,5,2009-06-30,44
72101,5,2009-07-31,38
72101,5,2009-08-31,39
72101,5,2009-09-30,38
72101,5,2009-10-31,42
72101,5,2009-11-30,41
72101,5,2009-12-31,37
72101,5,2010-01-31,36
72101,5,2010-02-28,42
72101,5,2010-03-31,37
72101,5,2010-04-30,34
72101,5,2010-05-31,35
72101,5,2010-06-30,39
72101,5,2010-07-31,36
72101,5,2010-08-31,43
72101,5,2010-09-30,44
72101,5,2010-10-31,54
72101,5,2010-11-30,65
72101,5,2010-12-31,65
72101,5,2011-01-31,60
72101,5,2011-02-28,63
72101,5,2011-03-31,47
72101,5,2011-04-30,45
72101,5,2011-05-31,56
72101,5,2011-06-30,44
72101,5,2011-07-31,46
72101,5,2011-08-31,49
72101,5,2011-09-30,37
72101,5,2011-10-31,50
72101,5,2011-11-30,65
72101,5,2011-12-31,54
72101,5,2012-01-31,38
72101,6,2007-10-31,1
72101,6,2007-12-31,13
72101,6,2008-01-31,18
72101,6,2008-03-31,28
72101,6,2008-04-30,28
72101,6,2008-06-30,35
72101,6,2008-07-31,35
72101,6,2008-09-30,32
72101,6,2008-10-31,34
72101,6,2008-12-31,37
72101,6,2009-01-31,42
72101,6,2009-03-31,45
72101,6,2009-04-30,42
72101,6,2009-05-31,43
72101,6,2009-06-30,43
72101,6,2009-07-31,47
72101,6,2009-08-31,49
72101,6,2009-09-30,57
72101,6,2009-10-31,53
72101,6,2009-11-30,56
72101,6,2009-12-31,53
72101,6,2010-01-31,53
72101,6,2010-02-28,50
72101,6,2010-03-31,51
72101,6,2010-04-30,64
72101,6,2010-05-31,63
72101,6,2010-06-30,61
72101,6,2010-07-31,60
72101,6,2010-08-31,61
72101,6,2010-09-30,61
72101,6,2010-10-31,66
72101,6,2010-11-30,69
72101,6,2010-12-31,66
72101,6,2011-01-31,67
72101,6,2011-02-28,69
72101,6,2011-03-31,69
72101,6,2011-04-30,65
72101,6,2011-05-31,66
72101,6,2011-06-30,72
72101,6,2011-07-31,84
72101,6,2011-08-31,95
72101,6,2011-09-30,99
72101,6,2011-10-31,104
72101,6,2011-11-30,107
72101,6,2011-12-31,115
72101,6,2012-01-31,117
72101,7,2006-03-31,1
72101,7,2006-04-30,3
72101,7,2006-06-30,13
72101,7,2006-07-31,16
72101,7,2006-09-30,26
72101,7,2006-10-31,24
72101,7,2006-12-31,25
72101,7,2007-01-31,25
72101,7,2007-03-31,29
72101,7,2007-04-30,30
72101,7,2007-06-30,39
72101,7,2007-07-31,35
72101,7,2007-09-30,45
72101,7,2007-10-31,47
72101,7,2007-12-31,50
72101,7,2008-01-31,39
72101,7,2008-03-31,36
72101,7,2008-04-30,36
72101,7,2008-06-30,49
72101,7,2008-07-31,56
72101,7,2008-09-30,50
72101,7,2008-10-31,57
72101,7,2008-12-31,63
72101,7,2009-01-31,72
72101,7,2009-03-31,79
72101,7,2009-04-30,88
72101,7,2009-05-31,89
72101,7,2009-06-30,84
72101,7,2009-07-31,90
72101,7,2009-08-31,88
72101,7,2009-09-30,85
72101,7,2009-10-31,81
72101,7,2009-11-30,86
72101,7,2009-12-31,91
72101,7,2010-01-31,89
72101,7,2010-02-28,82
72101,7,2010-03-31,90
72101,7,2010-04-30,99
72101,7,2010-05-31,96
72101,7,2010-06-30,101
72101,7,2010-07-31,105
72101,7,2010-08-31,112
72101,7,2010-09-30,112
72101,7,2010-10-31,113
72101,7,2010-11-30,108
72101,7,2010-12-31,105
72101,7,2011-01-31,101
72101,7,2011-02-28,91
72101,7,2011-03-31,110
72101,7,2011-04-30,113
72101,7,2011-05-31,97
72101,7,2011-06-30,107
72101,7,2011-07-31,100
72101,7,2011-08-31,92
72101,7,2011-09-30,106
72101,7,2011-10-31,88
72101,7,2011-11-30,76
72101,7,2011-12-31,89
72101,7,2012-01-31,106
72101,8,2008-03-31,1
72101,8,2008-04-30,1
72101,8,2008-06-30,1
72101,8,2008-07-31,2
72101,8,2008-09-30,6
72101,8,2008-10-31,6
72101,8,2008-12-31,8
72101,8,2009-01-31,5
72101,8,2009-03-31,5
72101,8,2009-04-30,10
72101,8,2009-05-31,10
72101,8,2009-06-30,8
72101,8,2009-07-31,9
72101,8,2009-08-31,7
72101,8,2009-09-30,7
72101,8,2009-10-31,9
72101,8,2009-11-30,10
72101,8,2009-12-31,11
72101,8,2010-01-31,12
72101,8,2010-02-28,16
72101,8,2010-03-31,18
72101,8,2010-04-30,7
72101,8,2010-05-31,8
72101,8,2010-06-30,8
72101,8,2010-07-31,11
72101,8,2010-08-31,12
72101,8,2010-09-30,12
72101,8,2010-10-31,12
72101,8,2010-11-30,13
72101,8,2010-12-31,13
72101,8,2011-01-31,13
72101,8,2011-02-28,12
72101,8,2011-03-31,12
72101,8,2011-04-30,11
72101,8,2011-05-31,15
72101,8,2011-06-30,15
72101,8,2011-07-31,15
72101,8,2011-08-31,16
72101,8,2011-09-30,18
72101,8,2011-10-31,18
72101,8,2011-11-30,19
72101,8,2011-12-31,21
72101,8,2012-01-31,28
72101,9,2006-04-30,1
72101,9,2006-06-30,3
72101,9,2006-07-31,4
72101,9,2006-09-30,9
72101,9,2006-10-31,10
72101,9,2006-12-31,12
72101,9,2007-01-31,13
72101,9,2007-03-31,15
72101,9,2007-04-30,17
72101,9,2007-06-30,26
72101,9,2007-07-31,26
72101,9,2007-09-30,26
72101,9,2007-10-31,28
72101,9,2007-12-31,30
72101,9,2008-01-31,31
72101,9,2008-03-31,34
72101,9,2008-04-30,35
72101,9,2008-06-30,41
72101,9,2008-07-31,42
72101,9,2008-09-30,44
72101,9,2008-10-31,46
72101,9,2008-12-31,53
72101,9,2009-01-31,53
72101,9,2009-03-31,56
72101,9,2009-04-30,58
72101,9,2009-05-31,60
72101,9,2009-06-30,64
72101,9,2009-07-31,63
72101,9,2009-08-31,67
72101,9,2009-09-30,70
72101,9,2009-10-31,70
72101,9,2009-11-30,73
72101,9,2009-12-31,75
72101,9,2010-01-31,76
72101,9,2010-02-28,77
72101,9,2010-03-31,91
72101,9,2010-04-30,91
72101,9,2010-05-31,91
72101,9,2010-06-30,91
72101,9,2010-07-31,93
72101,9,2010-08-31,94
72101,9,2010-09-30,95
72101,9,2010-10-31,97
72101,9,2010-11-30,97
72101,9,2010-12-31,97
72101,9,2011-01-31,97
72101,9,2011-02-28,98
72101,9,2011-03-31,98
72101,9,2011-04-30,98
72101,9,2011-05-31,98
72101,9,2011-06-30,98
72101,9,2011-07-31,98
72101,9,2011-08-31,99
72101,9,2011-09-30,99
72101,9,2011-10-31,99
72101,9,2011-11-30,99
72101,9,2011-12-31,99
72101,9,2012-01-31,99
72101,10,2006-01-31,2
72101,10,2006-03-31,2
72101,10,2006-04-30,1
72101,10,2006-06-30,1
72101,10,2006-09-30,2
72101,10,2006-10-31,1
72101,10,2006-12-31,4
72101,10,2007-01-31,9
72101,10,2007-03-31,20
72101,10,2007-04-30,20
72101,10,2007-06-30,23
72101,10,2007-07-31,24
72101,10,2007-09-30,34
72101,10,2007-10-31,43
72101,10,2007-12-31,43
72101,10,2008-01-31,50
72101,10,2008-03-31,51
72101,10,2008-04-30,50
72101,10,2008-06-30,49
72101,10,2008-07-31,53
72101,10,2008-09-30,59
72101,10,2008-10-31,65
72101,10,2008-12-31,85
72101,10,2009-01-31,82
72101,10,2009-03-31,85
72101,10,2009-04-30,88
72101,10,2009-05-31,86
72101,10,2009-06-30,88
72101,10,2009-07-31,95
72101,10,2009-08-31,97
72101,10,2009-09-30,104
72101,10,2009-10-31,110
72101,10,2009-11-30,118
72101,10,2009-12-31,122
72101,10,2010-01-31,127
72101,10,2010-02-28,134
72101,10,2010-03-31,129
72101,10,2010-04-30,129
72101,10,2010-05-31,136
72101,10,2010-06-30,141
72101,10,2010-07-31,142
72101,10,2010-08-31,143
72101,10,2010-09-30,145
72101,10,2010-10-31,148
72101,10,2010-11-30,153
72101,10,2010-12-31,164
72101,10,2011-01-31,175
72101,10,2011-02-28,184
72101,10,2011-03-31,191
72101,10,2011-04-30,199
72101,10,2011-05-31,204
72101,10,2011-06-30,205
72101,10,2011-07-31,207
72101,10,2011-08-31,211
72101,10,2011-09-30,212
72101,10,2011-10-31,215
72101,10,2011-11-30,219
72101,10,2011-12-31,228
72101,10,2012-01-31,232
73101,3,2006-06-30,6
73101,3,2006-07-31,6
73101,3,2006-09-30,6
73101,3,2006-12-31,4
73101,3,2007-01-31,5
73101,3,2007-03-31,4
73101,3,2007-04-30,2
73101,3,2007-06-30,2
73101,3,2007-09-30,4
73101,3,2007-10-31,8
73101,3,2007-12-31,4
73101,3,2008-01-31,5
73101,5,2007-10-31,2
73101,5,2007-12-31,7
73101,5,2008-01-31,12
73101,5,2008-03-31,19
73101,5,2008-04-30,23
73101,5,2008-06-30,15
73101,5,2008-07-31,7
73101,5,2008-12-31,1
73101,5,2009-01-31,1
73101,5,2009-03-31,1
73101,5,2009-04-30,1
73101,5,2009-05-31,1
73101,7,2006-07-31,6
73101,7,2006-09-30,16
73101,7,2006-10-31,22
73101,7,2006-12-31,25
73101,7,2007-01-31,24
73101,7,2007-03-31,23
73101,7,2007-04-30,26
73101,7,2007-06-30,24
73101,7,2007-07-31,23
73101,7,2007-09-30,22
73101,7,2007-10-31,12
73101,7,2007-12-31,11
73101,7,2008-01-31,8
73101,7,2008-03-31,8
73101,10,2006-12-31,5
73101,10,2007-01-31,10
73101,10,2007-03-31,18
73101,10,2007-04-30,19
73101,10,2007-06-30,24
73101,10,2007-07-31,27
73101,10,2007-09-30,30
73101,10,2007-10-31,42
73101,10,2007-12-31,49
73101,10,2008-01-31,51
73101,10,2008-03-31,54
73101,10,2008-04-30,58
73101,10,2008-06-30,66
73101,10,2008-07-31,74
73101,10,2008-09-30,81
73101,10,2008-10-31,81
73101,10,2008-12-31,80
73101,10,2009-01-31,80
73101,10,2009-03-31,80
73101,10,2009-04-30,80
73101,10,2009-05-31,80
73101,10,2009-06-30,81
73101,10,2009-07-31,81
73101,10,2009-08-31,81
73101,10,2009-09-30,81
73101,10,2009-10-31,81
73101,10,2009-11-30,81
73101,10,2009-12-31,81
73101,10,2010-01-31,81
73101,10,2010-02-28,81
73101,10,2010-03-31,81
73101,10,2010-04-30,81
73101,10,2010-05-31,81
73101,10,2010-06-30,81
73101,10,2010-07-31,81
73101,10,2010-08-31,81
73101,10,2010-09-30,81
73101,10,2010-10-31,81
73101,10,2010-11-30,81
73101,10,2010-12-31,81
73101,10,2011-01-31,81
73101,10,2011-02-28,81
73101,10,2011-03-31,81
73101,10,2011-04-30,81
73101,10,2011-05-31,81
73101,10,2011-06-30,81
73101,10,2011-07-31,81
73101,10,2011-08-31,81
73101,10,2011-09-30,81
73101,10,2011-10-31,81
73101,10,2011-11-30,81
73101,10,2011-12-31,81
73101,10,2012-01-31,81
73103,1,2006-01-31,3
73103,1,2006-03-31,3
73103,1,2006-04-30,3
73103,1,2006-06-30,4
73103,1,2006-07-31,4
73103,1,2006-09-30,6
73103,1,2006-10-31,7
73103,1,2006-12-31,9
73103,1,2007-01-31,11
73103,1,2007-03-31,15
73103,1,2007-04-30,16
73103,1,2007-06-30,20
73103,1,2007-07-31,21
73103,1,2007-09-30,22
73103,1,2007-10-31,22
73103,1,2007-12-31,23
73103,1,2008-01-31,23
73103,1,2008-03-31,27
73103,1,2008-04-30,30
73103,1,2008-06-30,32
73103,1,2008-07-31,34
73103,1,2008-09-30,41
73103,1,2008-10-31,42
73103,1,2008-12-31,46
73103,1,2009-01-31,49
73103,1,2009-03-31,58
73103,1,2009-04-30,59
73103,1,2009-05-31,64
73103,1,2009-06-30,65
73103,1,2009-07-31,66
73103,1,2009-08-31,69
73103,1,2009-09-30,75
73103,1,2009-10-31,83
73103,1,2009-11-30,87
73103,1,2009-12-31,90
73103,1,2010-01-31,94
73103,1,2010-02-28,100
73103,1,2010-03-31,113
73103,1,2010-04-30,120
73103,1,2010-05-31,125
73103,1,2010-06-30,130
73103,1,2010-07-31,135
73103,1,2010-08-31,139
73103,1,2010-09-30,148
73103,1,2010-10-31,149
73103,1,2010-11-30,151
73103,1,2010-12-31,157
73103,1,2011-01-31,159
73103,1,2011-02-28,164
73103,1,2011-03-31,167
73103,1,2011-04-30,168
73103,1,2011-05-31,169
73103,1,2011-06-30,173
73103,1,2011-07-31,174
73103,1,2011-08-31,178
73103,1,2011-09-30,178
73103,1,2011-10-31,178
73103,1,2011-11-30,178
73103,1,2011-12-31,178
73103,1,2012-01-31,178
73103,2,2006-01-31,9
73103,2,2006-03-31,11
73103,2,2006-04-30,13
73103,2,2006-06-30,15
73103,2,2006-07-31,4
73103,2,2006-09-30,9
73103,2,2006-10-31,18
73103,2,2006-12-31,3
73103,2,2007-01-31,6
73103,2,2007-03-31,12
73103,2,2007-04-30,5
73103,2,2007-06-30,15
73103,2,2007-07-31,8
73103,2,2007-09-30,3
73103,2,2007-10-31,2
73103,2,2007-12-31,1
73103,2,2008-01-31,6
73103,2,2008-03-31,9
73103,2,2008-04-30,10
73103,2,2008-06-30,6
73103,2,2008-07-31,1
73103,2,2008-09-30,3
73103,2,2008-10-31,4
73103,2,2008-12-31,3
73103,2,2009-01-31,3
73103,2,2009-03-31,9
73103,2,2009-04-30,12
73103,2,2009-05-31,9
73103,2,2009-06-30,3
73103,2,2009-07-31,5
73103,2,2009-08-31,2
73103,2,2009-09-30,9
73103,2,2009-10-31,8
73103,2,2009-11-30,5
73103,2,2009-12-31,5
73103,2,2010-01-31,8
73103,2,2010-02-28,3
73103,2,2010-03-31,2
73103,2,2010-04-30,4
73103,2,2010-05-31,6
73103,2,2010-06-30,2
73103,2,2010-07-31,4
73103,2,2010-08-31,7
73103,2,2010-09-30,5
73103,2,2010-10-31,4
73103,2,2010-11-30,7
73103,2,2010-12-31,7
73103,2,2011-01-31,4
73103,2,2011-02-28,8
73103,2,2011-03-31,1
73103,2,2011-04-30,12
73103,2,2011-05-31,4
73103,2,2011-06-30,10
73103,2,2011-07-31,6
73103,2,2011-08-31,8
73103,3,2006-01-31,15
73103,3,2006-03-31,24
73103,3,2006-04-30,11
73103,3,2006-06-30,16
73103,3,2006-07-31,17
73103,3,2006-09-30,15
73103,3,2006-10-31,16
73103,3,2006-12-31,12
73103,3,2007-01-31,17
73103,3,2007-03-31,16
73103,3,2007-04-30,24
73103,3,2007-06-30,20
73103,3,2007-07-31,16
73103,3,2007-09-30,4
73103,3,2007-10-31,13
73103,3,2007-12-31,13
73103,3,2008-01-31,14
73103,3,2008-03-31,8
73103,3,2008-04-30,7
73103,3,2008-06-30,11
73103,3,2008-07-31,24
73103,3,2008-09-30,5
73103,3,2008-10-31,6
73103,3,2008-12-31,9
73103,3,2009-01-31,18
73103,3,2009-03-31,17
73103,3,2009-04-30,9
73103,3,2009-05-31,9
73103,3,2009-06-30,14
73103,3,2009-07-31,12
73103,3,2009-08-31,11
73103,3,2009-09-30,10
73103,3,2009-10-31,4
73103,3,2009-11-30,11
73103,3,2009-12-31,4
73103,3,2010-01-31,9
73103,3,2010-02-28,9
73103,3,2010-03-31,6
73103,3,2010-04-30,12
73103,3,2010-05-31,5
73103,3,2010-06-30,6
73103,3,2010-07-31,3
73103,3,2010-08-31,11
73103,3,2010-09-30,14
73103,3,2010-10-31,9
73103,3,2010-11-30,5
73103,3,2010-12-31,6
73103,3,2011-01-31,4
73103,3,2011-02-28,3
73103,3,2011-03-31,8
73103,3,2011-04-30,14
